experiment_id,factor_id,level_id,configuration,scenario_id,run_id,base_seed,model_time,stop_code,submitted_tx,prepared_tx,routed_tx,cross_shard_tx,shard_blocks,eligible_validators,active_committees,committee_recoveries,finality_certificates,root_commitments,receipts,terminal_failures,reward_events,quarantine_events,slashing_events,reconfiguration_events,evidence_count,finality_latency_sum,finality_latency_n,receipt_latency_sum,receipt_latency_n,reward_gini_bp,reward_hhi_bp,nakamoto_coefficient,owner_concentration_bp,shard_load_std_bp
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,65,626,62,COMPLETE,24,17,17,3,17,10,4,0,17,17,12,12,80,0,0,0,287,461,17,583,12,4772,1744,3,2417,400
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,66,626,61,COMPLETE,24,17,17,1,17,10,4,0,17,17,11,13,79,0,0,0,286,435,17,498,11,5009,1960,2,3157,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,67,626,62,COMPLETE,24,17,17,2,17,10,4,0,17,17,11,13,79,0,0,0,286,448,17,520,11,5880,2233,2,3157,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,68,626,62,COMPLETE,24,17,17,1,17,10,4,0,17,17,12,12,80,0,0,0,287,436,17,529,12,5142,1908,2,3127,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,69,626,61,COMPLETE,24,17,17,1,17,10,4,0,17,17,12,12,80,0,0,0,287,435,17,545,12,6004,2414,2,3981,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,70,626,63,COMPLETE,24,18,18,3,18,10,4,0,18,18,11,13,83,0,0,0,300,487,18,487,11,4290,1600,3,2318,400
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,71,626,61,COMPLETE,24,17,17,1,17,10,4,0,17,17,10,14,78,0,0,0,285,435,17,457,10,4458,1618,3,2367,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,72,626,63,COMPLETE,24,17,17,3,17,10,4,0,17,17,12,12,80,0,0,0,287,460,17,564,12,4981,1814,3,2654,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,73,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,12,12,80,0,0,0,287,450,17,547,12,4981,1929,2,2843,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,74,626,61,COMPLETE,24,17,17,1,17,10,4,0,17,17,11,13,79,0,0,0,286,435,17,501,11,4330,1609,3,2344,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,75,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,11,13,79,0,0,0,286,448,17,520,11,5076,1972,2,3110,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,76,626,62,COMPLETE,24,16,16,1,16,10,4,0,16,16,11,13,75,0,0,0,272,410,16,500,11,5454,2133,2,3333,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,77,626,61,COMPLETE,24,17,17,1,17,10,4,0,17,17,12,12,80,0,0,0,287,435,17,547,12,4071,1561,3,2511,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,78,626,63,COMPLETE,24,17,17,3,17,10,4,0,17,17,11,13,79,0,0,0,286,461,17,521,11,5296,1989,2,2870,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,79,626,63,COMPLETE,24,17,17,1,17,10,4,0,17,17,12,12,80,0,0,0,287,436,17,546,12,4222,1584,3,2322,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,80,626,45,COMPLETE,24,18,18,0,18,10,4,0,18,18,12,12,84,0,0,0,301,449,18,526,12,5342,2047,2,3378,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,81,626,61,COMPLETE,24,17,17,1,17,10,4,0,17,17,10,14,78,0,0,0,285,435,17,439,10,4913,1850,3,2270,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,82,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,11,13,79,0,0,0,286,449,17,523,11,5191,2170,2,3923,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,83,626,63,COMPLETE,24,17,17,3,17,10,4,0,17,17,12,12,80,0,0,0,287,462,17,566,12,5445,2102,2,3222,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,84,626,63,COMPLETE,24,17,17,3,17,10,4,0,17,17,12,12,80,0,0,0,287,460,17,562,12,5398,2104,2,3554,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,85,626,62,COMPLETE,24,18,18,1,18,10,4,0,18,18,11,13,83,0,0,0,300,462,18,501,11,4200,1576,3,2227,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,86,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,11,13,79,0,0,0,286,448,17,501,11,3622,1457,3,2248,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,87,626,62,COMPLETE,24,17,17,1,17,10,4,0,17,17,12,12,80,0,0,0,287,436,17,546,12,4611,1705,3,2417,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,88,626,63,COMPLETE,24,18,18,1,18,10,4,0,18,18,12,12,84,0,0,0,301,462,18,544,12,3477,1424,3,2027,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,89,626,63,COMPLETE,24,18,18,2,18,10,4,0,18,18,12,12,84,0,0,0,301,474,18,546,12,4459,1628,3,2162,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,90,626,63,COMPLETE,24,19,19,4,19,10,4,0,19,19,13,11,89,0,0,0,316,527,19,626,13,4770,1745,3,2808,400
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,91,626,46,COMPLETE,24,18,18,0,18,10,4,0,18,18,12,12,84,0,0,0,301,450,18,530,12,5396,1973,3,2747,400
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,92,626,63,COMPLETE,24,18,18,1,18,10,4,0,18,18,12,12,84,0,0,0,301,462,18,545,12,5792,2570,2,4459,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,93,626,61,COMPLETE,24,18,18,1,18,10,4,0,18,18,12,12,84,0,0,0,301,461,18,543,12,4720,1717,3,2297,400
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,94,626,63,COMPLETE,24,18,18,2,18,10,4,0,18,18,12,12,84,0,0,0,301,475,18,545,12,5234,2269,2,4054,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,95,626,63,COMPLETE,24,19,19,3,19,10,4,0,19,19,12,12,88,0,0,0,315,514,19,550,12,4914,1915,2,2832,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,96,626,63,COMPLETE,24,18,18,3,18,10,4,0,18,18,11,13,83,0,0,0,300,487,18,539,11,4818,1749,3,2363,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,97,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,12,12,80,0,0,0,287,449,17,544,12,4734,1770,3,2843,200
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,98,626,62,COMPLETE,24,17,17,2,17,10,4,0,17,17,13,11,81,0,0,0,288,448,17,607,13,5347,2314,2,4037,300
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,99,626,63,COMPLETE,24,18,18,1,18,10,4,0,18,18,13,11,85,0,0,0,302,463,18,589,13,4366,1630,3,2633,400
OFAT,RECEIPT_DROP_PCT,DEFAULT,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=29|ownerCap=3000|mobileThreshold=35,4,100,626,61,COMPLETE,24,19,19,1,19,10,4,0,19,19,12,12,88,0,0,0,315,488,19,549,12,4776,1875,2,3218,400
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,1,626,61,COMPLETE,24,17,17,1,17,10,4,0,17,17,8,16,76,0,0,0,283,435,17,351,8,5610,2214,2,3497,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,2,626,45,COMPLETE,24,17,17,0,17,10,4,0,17,17,10,14,78,0,0,0,285,423,17,439,10,4787,1725,3,2270,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,3,626,63,COMPLETE,24,17,17,3,17,10,4,0,17,17,9,15,77,0,0,0,284,461,17,414,9,6014,2417,2,3951,200
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,4,626,62,COMPLETE,24,17,17,2,17,10,4,0,17,17,8,16,76,0,0,0,283,449,17,387,8,5068,1824,3,2413,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,5,626,63,COMPLETE,24,18,18,2,18,10,4,0,18,18,10,14,82,0,0,0,299,474,18,459,10,4706,1725,3,2614,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,6,626,63,COMPLETE,24,17,17,1,17,10,4,0,17,17,10,14,78,0,0,0,285,436,17,458,10,6487,2646,2,4057,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,7,626,45,COMPLETE,24,17,17,0,17,10,4,0,17,17,10,14,78,0,0,0,285,423,17,439,10,4236,1584,3,2367,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,8,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,9,15,77,0,0,0,284,448,17,392,9,4502,1691,3,2390,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,9,626,63,COMPLETE,24,16,16,2,16,10,4,0,16,16,10,14,74,0,0,0,271,423,16,458,10,4612,1735,3,2500,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,10,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,11,13,79,0,0,0,286,448,17,516,11,3995,1540,3,2057,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,11,626,45,COMPLETE,24,17,17,0,17,10,4,0,17,17,9,15,77,0,0,0,284,423,17,393,9,4804,1756,3,2341,400
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,12,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,9,15,77,0,0,0,284,448,17,430,9,3448,1409,3,1951,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,13,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,10,14,78,0,0,0,285,449,17,458,10,5405,2112,2,3623,200
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,14,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,9,15,77,0,0,0,284,449,17,414,9,4619,1727,3,2390,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,15,626,61,COMPLETE,24,18,18,1,18,10,4,0,18,18,9,15,81,0,0,0,298,461,18,412,9,4453,1754,3,2962,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,16,626,62,COMPLETE,24,17,17,2,17,10,4,0,17,17,9,15,77,0,0,0,284,448,17,411,9,4648,1693,3,2341,400
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,17,626,45,COMPLETE,24,17,17,0,17,10,4,0,17,17,12,12,80,0,0,0,287,423,17,525,12,4753,1737,3,2322,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,18,626,64,COMPLETE,24,17,17,4,17,10,4,0,17,17,10,14,78,0,0,0,285,474,17,457,10,5628,2174,2,3285,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,19,626,45,COMPLETE,24,17,17,0,17,10,4,0,17,17,9,15,77,0,0,0,284,423,17,394,9,4287,1666,3,2146,400
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,20,626,62,COMPLETE,24,17,17,2,17,10,4,0,17,17,9,15,77,0,0,0,284,449,17,414,9,5439,2175,2,3609,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,21,626,62,COMPLETE,24,16,16,1,16,10,4,0,16,16,10,14,74,0,0,0,271,410,16,458,10,4673,1725,3,2500,200
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,22,626,61,COMPLETE,24,17,17,1,17,10,4,0,17,17,10,14,78,0,0,0,285,435,17,457,10,4797,1753,3,2173,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,23,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,8,16,76,0,0,0,283,448,17,351,8,4566,1675,3,2266,400
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,24,626,62,COMPLETE,24,17,17,3,17,10,4,0,17,17,9,15,77,0,0,0,284,461,17,414,9,4560,1662,3,2634,200
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,25,626,45,COMPLETE,24,18,18,0,18,10,4,0,18,18,9,15,81,0,0,0,298,449,18,397,9,3398,1399,3,2037,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,26,626,63,COMPLETE,24,17,17,3,17,10,4,0,17,17,8,16,76,0,0,0,283,461,17,384,8,4379,1612,3,2068,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,27,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,10,14,78,0,0,0,285,449,17,478,10,4555,1867,2,3188,200
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,28,626,63,COMPLETE,24,17,17,3,17,10,4,0,17,17,11,13,79,0,0,0,286,461,17,522,11,5641,2334,2,3971,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,29,626,63,COMPLETE,24,17,17,2,17,10,4,0,17,17,10,14,78,0,0,0,285,448,17,440,10,4748,2090,2,3864,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,30,626,61,COMPLETE,24,18,18,1,18,10,4,0,18,18,8,16,80,0,0,0,297,461,18,353,8,4102,1538,3,2196,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,31,626,62,COMPLETE,24,17,17,2,17,10,4,0,17,17,8,16,76,0,0,0,283,448,17,369,8,5403,2128,2,3497,300
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,32,626,61,COMPLETE,24,17,17,1,17,10,4,0,17,17,8,16,76,0,0,0,283,435,17,353,8,4418,1613,3,2561,200
OFAT,RECEIPT_DROP_PCT,HIGH,baseSeed=626|nTx=24|nValidators=10|nShards=4|committee=3|quorum=2|loadThreshold=75|maxTime=240|crossShardPct=0|requestOfflinePct=20|receiptDropPct=40|ownerCap=3000|mobileThreshold=35,4,33,626,61,COMPLETE,24,18,18,1,18,10,4,0,18,18,8,16,80,0,0,0,297,461,18,349,8,5158,1913,2,3084,300
