factor_id,factor,level_id,level_value,metric,n,mean,sd,median,q1,q3,iqr,min,max,ci_low,ci_high,ci_half
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,mean_finality_latency,100,26.1871600877193,0.7266796601527951,26.352941176470587,25.647058823529413,26.41176470588235,0.7647058823529385,24.8125,27.88235294117647,26.042971077714476,26.33134909772412,0.1441890100048233
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,mean_receipt_latency,100,45.85973165723165,1.573218508570641,45.894444444444446,44.197916666666664,46.25,2.0520833333333357,43.55555555555556,51.4,45.54757097390611,46.171892340557186,0.3121606833255367
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,finality_receipt_gap_pp,100,32.70833333333333,4.563394032449799,33.33333333333333,29.166666666666664,37.49999999999999,8.333333333333329,20.83333333333333,41.66666666666667,31.80285695373781,33.61380971292885,0.905476379595519
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,eligible_validators,100,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,committee_recoveries,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,reconfiguration_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,shard_load_std,100,2.98,0.619220755009345,3.0,3.0,3.0,0.0,1.0,4.0,2.8571331681136316,3.1028668318863684,0.12286683188636824
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,reward_gini,100,49.188299999999984,6.17980926367097,48.53,45.537499999999994,52.99250000000001,7.4550000000000125,33.98,64.87,47.962091770145314,50.414508229854654,1.2262082298546715
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,reward_hhi,100,18.9008,2.8657784670525777,17.905,16.9075,20.955,4.047499999999999,13.99,26.46,18.332167378618294,19.469432621381706,0.5686326213817062
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,nakamoto_coefficient,100,2.61,0.4902071300001973,3.0,2.0,3.0,1.0,2.0,3.0,2.512732270286508,2.7072677297134917,0.0972677297134918
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,owner_concentration_pct,100,28.770699999999998,6.497578765054012,26.240000000000002,23.41,34.31,10.900000000000002,19.51,41.66,27.481439407011187,30.05996059298881,1.289260592988811
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,quarantine_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,slashing_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,reward_events,100,79.2,3.1494748640355774,78.0,77.0,82.0,5.0,72.0,89.0,78.57507585861853,79.82492414138147,0.624924141381472
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,evidence_count,100,290.3,9.866277633608044,285.0,284.0,299.0,15.0,269.0,316.0,288.3423164670337,292.2576835329663,1.9576835329663005
RECEIPT_DROP_PCT,Receipt delivery drop,HIGH,40%,model_time,100,60.5,5.524052092001986,62.0,62.0,63.0,1.0,45.0,64.0,59.403908219760325,61.596091780239675,1.0960917802396752
OWNER_CAP,Owner-stake cap,LOW,1500,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,prepared_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,finality_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,receipt_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,terminal_failure_pct,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,cross_shard_ratio_pct,100,13.250000000000002,6.222019296835296,12.5,8.333333333333334,16.666666666666668,8.333333333333334,4.166666666666667,29.166666666666668,12.015416383812163,14.484583616187841,1.2345836161878396
OWNER_CAP,Owner-stake cap,LOW,1500,logical_throughput,100,0.4442627465811308,0.0517956900798059,0.48,0.3870967741935484,0.4897959183673469,0.10269914417379855,0.38095238095238093,0.5106382978723404,0.43398535795358406,0.45454013520867753,0.010277388627546732
OWNER_CAP,Owner-stake cap,LOW,1500,mean_finality_latency,100,19.53375,0.8085909157786069,19.416666666666668,18.916666666666668,20.0,1.0833333333333321,18.333333333333332,21.625,19.373308019801332,19.69419198019867,0.16044198019866968
OWNER_CAP,Owner-stake cap,LOW,1500,mean_receipt_latency,100,33.82875,1.1816007702226654,33.666666666666664,32.916666666666664,34.5,1.5833333333333357,32.083333333333336,36.875,33.594294772171665,34.063205227828334,0.234455227828338
OWNER_CAP,Owner-stake cap,LOW,1500,finality_receipt_gap_pp,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,eligible_validators,100,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,committee_recoveries,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,reconfiguration_events,100,0.05,0.2190429135575903,0.0,0.0,0.0,0.0,0.0,1.0,0.006537133779415102,0.0934628662205849,0.0434628662205849
OWNER_CAP,Owner-stake cap,LOW,1500,shard_load_std,100,2.64,1.329691997449337,2.0,2.0,3.0,1.0,1.0,9.0,2.3761602598272225,2.903839740172778,0.2638397401727778
OWNER_CAP,Owner-stake cap,LOW,1500,reward_gini,100,49.334,5.50385246161195,48.78,46.1175,51.76,5.642499999999998,38.07,65.64,48.2419162646639,50.42608373533611,1.0920837353361061
OWNER_CAP,Owner-stake cap,LOW,1500,reward_hhi,100,18.8015,2.9243323938114405,17.82,16.9025,20.22,3.317499999999999,14.93,32.23,18.221249009212606,19.381750990787395,0.5802509907873947
OWNER_CAP,Owner-stake cap,LOW,1500,nakamoto_coefficient,100,2.68,0.48989794855663554,3.0,2.0,3.0,1.0,1.0,3.0,2.5827936185926514,2.777206381407349,0.09720638140734869
OWNER_CAP,Owner-stake cap,LOW,1500,owner_concentration_pct,100,33.0523,9.079776490707914,30.28,24.67,39.34,14.670000000000002,21.15,58.97,31.250675357052156,34.85392464294785,1.8016246429478475
OWNER_CAP,Owner-stake cap,LOW,1500,quarantine_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,slashing_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,reward_events,100,120.0,0.0,120.0,120.0,120.0,0.0,120.0,120.0,120.0,120.0,0.0
OWNER_CAP,Owner-stake cap,LOW,1500,evidence_count,100,397.05,0.21904291355759034,397.0,397.0,397.0,0.0,397.0,398.0,397.00653713377943,397.0934628662206,0.04346286622058491
OWNER_CAP,Owner-stake cap,LOW,1500,model_time,100,54.78,6.5698730827339675,50.0,49.0,62.0,13.0,47.0,63.0,53.4763946459468,56.083605354053205,1.303605354053205
OWNER_CAP,Owner-stake cap,DEFAULT,3000,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,prepared_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,finality_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,receipt_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,terminal_failure_pct,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,cross_shard_ratio_pct,100,12.875000000000002,6.570620209986519,12.5,8.333333333333334,16.666666666666668,8.333333333333334,4.166666666666667,33.333333333333336,11.571246399690846,14.178753600309157,1.3037536003091557
OWNER_CAP,Owner-stake cap,DEFAULT,3000,logical_throughput,100,0.4453271239262946,0.05230762379414722,0.48,0.3870967741935484,0.4897959183673469,0.10269914417379855,0.38095238095238093,0.5106382978723404,0.4349481565433394,0.4557060913092498,0.010378967382955195
OWNER_CAP,Owner-stake cap,DEFAULT,3000,mean_finality_latency,100,19.486666666666665,0.851256745722492,19.458333333333332,18.90625,19.96875,1.0625,18.291666666666668,22.166666666666668,19.317758860165178,19.65557447316815,0.1689078065014857
OWNER_CAP,Owner-stake cap,DEFAULT,3000,mean_receipt_latency,100,33.75916666666667,1.2451868614249508,33.708333333333336,32.90625,34.46875,1.5625,32.041666666666664,37.666666666666664,33.51209457883346,34.00623875449988,0.24707208783320747
OWNER_CAP,Owner-stake cap,DEFAULT,3000,finality_receipt_gap_pp,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,eligible_validators,100,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,committee_recoveries,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,reconfiguration_events,100,0.03,0.1714466079977653,0.0,0.0,0.0,0.0,0.0,1.0,-0.004018726588115737,0.06401872658811573,0.034018726588115736
OWNER_CAP,Owner-stake cap,DEFAULT,3000,shard_load_std,100,2.55,1.1135075167680684,2.0,2.0,3.0,1.0,1.0,9.0,2.32905595095099,2.77094404904901,0.22094404904900983
OWNER_CAP,Owner-stake cap,DEFAULT,3000,reward_gini,100,46.7984,4.196802467295185,47.205,43.747499999999995,49.4675,5.720000000000006,38.07,55.7,45.96566334019332,47.63113665980668,0.8327366598066807
OWNER_CAP,Owner-stake cap,DEFAULT,3000,reward_hhi,100,17.3922,1.4434880454557764,17.37,16.2875,18.267500000000002,1.9800000000000004,14.91,21.19,17.10578065507943,17.67861934492057,0.28641934492056964
OWNER_CAP,Owner-stake cap,DEFAULT,3000,nakamoto_coefficient,100,2.93,0.2564323999762428,3.0,3.0,3.0,0.0,2.0,3.0,2.879118248503115,2.9808817514968853,0.05088175149688494
OWNER_CAP,Owner-stake cap,DEFAULT,3000,owner_concentration_pct,100,45.555899999999994,11.215479751241363,45.989999999999995,40.300000000000004,52.0,11.699999999999996,20.19,68.58,43.330505495741264,47.781294504258724,2.225394504258733
OWNER_CAP,Owner-stake cap,DEFAULT,3000,quarantine_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,slashing_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,reward_events,100,120.0,0.0,120.0,120.0,120.0,0.0,120.0,120.0,120.0,120.0,0.0
OWNER_CAP,Owner-stake cap,DEFAULT,3000,evidence_count,100,397.03,0.1714466079977653,397.0,397.0,397.0,0.0,397.0,398.0,396.99598127341187,397.0640187265881,0.034018726588115736
OWNER_CAP,Owner-stake cap,DEFAULT,3000,model_time,100,54.66,6.6,50.0,49.0,62.0,13.0,47.0,63.0,53.35041681195296,55.96958318804703,1.3095831880470354
OWNER_CAP,Owner-stake cap,HIGH,6000,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,prepared_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,finality_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,receipt_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,terminal_failure_pct,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,cross_shard_ratio_pct,100,12.833333333333332,5.253132249309146,12.5,8.333333333333334,16.666666666666668,8.333333333333334,4.166666666666667,25.0,11.790997927532883,13.875668739133781,1.0423354058004493
OWNER_CAP,Owner-stake cap,HIGH,6000,logical_throughput,100,0.44545764710825986,0.052085299053096785,0.48,0.3870967741935484,0.4897959183673469,0.10269914417379855,0.38095238095238093,0.5106382978723404,0.4351227937772996,0.4557925004392201,0.01033485333096026
OWNER_CAP,Owner-stake cap,HIGH,6000,mean_finality_latency,100,19.484583333333333,0.6837472826423249,19.458333333333332,18.916666666666668,20.0,1.0833333333333321,18.291666666666668,21.083333333333332,19.34891303845133,19.620253628215337,0.13567029488200505
OWNER_CAP,Owner-stake cap,HIGH,6000,mean_receipt_latency,100,33.75458333333333,0.998699613953733,33.708333333333336,32.916666666666664,34.5,1.5833333333333357,32.041666666666664,36.083333333333336,33.55641966297835,33.95274700368831,0.19816367035498078
OWNER_CAP,Owner-stake cap,HIGH,6000,finality_receipt_gap_pp,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,eligible_validators,100,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,committee_recoveries,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,reconfiguration_events,100,0.05,0.2190429135575903,0.0,0.0,0.0,0.0,0.0,1.0,0.006537133779415102,0.0934628662205849,0.0434628662205849
OWNER_CAP,Owner-stake cap,HIGH,6000,shard_load_std,100,2.53,1.2508986668581412,2.0,2.0,3.0,1.0,1.0,9.0,2.2817945660503223,2.7782054339496773,0.24820543394967745
OWNER_CAP,Owner-stake cap,HIGH,6000,reward_gini,100,46.0186,4.080159191784437,45.99,42.91,48.277499999999996,5.3675,38.78,60.96,45.20900789664902,46.82819210335098,0.8095921033509818
OWNER_CAP,Owner-stake cap,HIGH,6000,reward_hhi,100,17.206400000000002,1.6259222837292293,16.99,16.31,17.7925,1.4825000000000017,14.99,24.65,16.883781744266237,17.529018255733767,0.32261825573376374
OWNER_CAP,Owner-stake cap,HIGH,6000,nakamoto_coefficient,100,2.94,0.23868325657594203,3.0,3.0,3.0,0.0,2.0,3.0,2.8926400636242167,2.9873599363757832,0.04735993637578344
OWNER_CAP,Owner-stake cap,HIGH,6000,owner_concentration_pct,100,38.9596,10.309668005510089,40.06,31.0,46.55,15.549999999999997,20.19,68.91,36.913938197823875,41.00526180217613,2.0456618021761246
OWNER_CAP,Owner-stake cap,HIGH,6000,quarantine_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,slashing_events,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,reward_events,100,120.0,0.0,120.0,120.0,120.0,0.0,120.0,120.0,120.0,120.0,0.0
OWNER_CAP,Owner-stake cap,HIGH,6000,evidence_count,100,397.05,0.21904291355759034,397.0,397.0,397.0,0.0,397.0,398.0,397.00653713377943,397.0934628662206,0.04346286622058491
OWNER_CAP,Owner-stake cap,HIGH,6000,model_time,100,54.64,6.594334881187983,50.0,49.0,62.0,13.0,47.0,63.0,53.33154089443092,55.94845910556908,1.30845910556908
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,prepared_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,finality_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,receipt_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,terminal_failure_pct,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,cross_shard_ratio_pct,100,11.999999999999998,5.138376987880972,12.5,8.333333333333334,16.666666666666668,8.333333333333334,4.166666666666667,25.0,10.9804345277005,13.019565472299496,1.0195654722994978
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,logical_throughput,100,0.45305958660746376,0.04988880713507173,0.48,0.3870967741935484,0.4897959183673469,0.10269914417379855,0.38095238095238093,0.5106382978723404,0.4431605649262803,0.4629586082886472,0.009899021681183475
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,mean_finality_latency,100,19.36875,0.6711072385582966,19.416666666666668,18.875,19.958333333333332,1.0833333333333321,18.291666666666668,21.083333333333332,19.235587764092028,19.50191223590797,0.1331622359079722
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,mean_receipt_latency,100,33.58875,0.9791716813396913,33.666666666666664,32.875,34.458333333333336,1.5833333333333357,32.041666666666664,36.083333333333336,33.39446109513724,33.78303890486276,0.19428890486275893
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,finality_receipt_gap_pp,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,eligible_validators,100,6.0,0.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,committee_recoveries,100,1.15,0.5751591786697667,1.0,1.0,1.25,0.25,0.0,2.0,1.0358759407822926,1.2641240592177072,0.11412405921770721
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,reconfiguration_events,100,0.06,0.23868325657594203,0.0,0.0,0.0,0.0,0.0,1.0,0.01264006362421656,0.10735993637578344,0.04735993637578344
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,shard_load_std,100,2.69,1.0019677609281619,2.5,2.0,3.0,1.0,1.0,6.0,2.4911878583823253,2.8888121416176746,0.19881214161767455
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,reward_gini,100,59.828599999999994,3.2716261116058813,60.285,58.442499999999995,61.97,3.5275000000000034,52.05,68.61,59.17943840100988,60.47776159899011,0.6491615989901146
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,reward_hhi,100,23.105799999999995,2.2838551405529866,23.03,22.0225,24.065,2.0425000000000004,18.95,30.4,22.652633591514693,23.558966408485297,0.45316640848530165
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,nakamoto_coefficient,100,2.15,0.35887028128263676,2.0,2.0,2.0,0.0,2.0,3.0,2.0787923504458403,2.2212076495541595,0.07120764955415937
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,owner_concentration_pct,100,35.3548,5.360688083378172,35.75,32.6275,38.845,6.217500000000001,23.71,53.48,34.29112318327937,36.41847681672063,1.063676816720627
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,quarantine_events,100,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,slashing_events,100,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,reward_events,100,136.56,1.2973944362576568,137.0,136.0,137.0,1.0,133.0,140.0,136.30256879666837,136.81743120333164,0.25743120333163466
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,evidence_count,100,447.06,0.23868325657594203,447.0,447.0,447.0,0.0,447.0,448.0,447.01264006362425,447.10735993637576,0.04735993637578344
MOBILE_THRESHOLD,Mobile-fitness threshold,LOW,25,model_time,100,53.66,6.3041112126784515,50.0,49.0,62.0,13.0,47.0,63.0,52.40912756671174,54.910872433288255,1.250872433288259
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,prepared_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,finality_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,receipt_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,terminal_failure_pct,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,cross_shard_ratio_pct,100,13.25,6.278135325475485,12.5,8.333333333333334,16.666666666666668,8.333333333333334,4.166666666666667,33.333333333333336,12.004281746283803,14.495718253716197,1.2457182537161966
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,logical_throughput,100,0.44872821273518804,0.052033495196969315,0.48,0.3870967741935484,0.4897959183673469,0.10269914417379855,0.38095238095238093,0.5106382978723404,0.43840363841317637,0.4590527870571997,0.010324574322011695
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,mean_finality_latency,100,19.539166666666667,0.8212896533653812,19.458333333333332,18.916666666666668,20.0,1.0833333333333321,18.291666666666668,22.125,19.376204981429655,19.702128351903678,0.1629616852370122
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,mean_receipt_latency,100,33.83416666666667,1.1976990543084511,33.708333333333336,32.916666666666664,34.5,1.5833333333333357,32.041666666666664,37.625,33.59651719002088,34.071816143312454,0.23764947664578498
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,finality_receipt_gap_pp,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,eligible_validators,100,6.0,0.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,active_committees,100,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,committee_recoveries,100,1.15,0.5751591786697667,1.0,1.0,1.25,0.25,0.0,2.0,1.0358759407822926,1.2641240592177072,0.11412405921770721
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,reconfiguration_events,100,0.02,0.14070529413628965,0.0,0.0,0.0,0.0,0.0,1.0,-0.007918982980317884,0.04791898298031788,0.027918982980317884
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,shard_load_std,100,2.51,0.9999494936740504,2.0,2.0,3.0,1.0,1.0,9.0,2.3115883263921693,2.7084116736078303,0.19841167360783057
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,reward_gini,100,59.97159999999999,3.2710572596577387,60.26,58.69,62.152499999999996,3.4624999999999986,52.18,67.2,59.322551273577716,60.62064872642226,0.6490487264222699
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,reward_hhi,100,23.226299999999995,2.2963535675219324,23.175,22.0475,24.060000000000002,2.012500000000003,19.03,29.62,22.7706536324487,23.68194636755129,0.4556463675512963
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,nakamoto_coefficient,100,2.16,0.3684529491774707,2.0,2.0,2.0,0.0,2.0,3.0,2.0868909412380057,2.2331090587619946,0.07310905876199461
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,owner_concentration_pct,100,35.7939,5.3474553364902055,36.224999999999994,33.305,39.24,5.935000000000002,23.85,55.52,34.73284884734849,36.85495115265151,1.0610511526515114
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,quarantine_events,100,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,slashing_events,100,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,reward_events,100,136.47,1.1586739198433926,136.0,136.0,137.0,1.0,134.0,139.0,136.24009395668855,136.69990604331144,0.22990604331143416
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,evidence_count,100,447.02,0.1407052941362897,447.0,447.0,447.0,0.0,447.0,448.0,446.99208101701964,447.0479189829803,0.027918982980317898
MOBILE_THRESHOLD,Mobile-fitness threshold,DEFAULT,35,model_time,100,54.24,6.586058124262314,50.0,49.0,62.0,13.0,47.0,63.0,52.93318318257053,55.54681681742947,1.3068168174294725
MOBILE_THRESHOLD,Mobile-fitness threshold,HIGH,65,submitted_tx,100,24.0,0.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,HIGH,65,prepared_success_pct,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,HIGH,65,finality_success_pct,100,75.0,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0,0.0
MOBILE_THRESHOLD,Mobile-fitness threshold,HIGH,65,receipt_success_pct,100,75.0,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0,0.0
